,truemean,lowercensor,seenResponse,censored
0,20.457843189551806,0.09594177308124041,20.457843189551806,False
1,1.4214101052523307,1.3136507616881017,1.4214101052523307,False
2,10.105013935417077,1.4370117205453559,10.105013935417077,False
3,0.07469297633037453,2.442416277499951,2.442416277499951,True
4,-3.856887146909724,-0.7681746406894823,-0.7681746406894823,True
5,5.806599110998503,1.2573092489344322,5.806599110998503,False
6,-2.213474599272822,1.3266679738789546,1.3266679738789546,True
7,0.10399945202174887,3.79228296818087,3.79228296818087,True
8,1.629480385687188,0.8636477444456669,1.629480385687188,False
9,8.270828853780099,1.1257748459625767,8.270828853780099,False
10,2.6814775536472215,0.816498126136489,2.6814775536472215,False
11,2.1870070718924377,0.9811897278900984,2.1870070718924377,False
12,-2.736875260468574,0.1049551979591401,0.1049551979591401,True
13,10.487166392869515,1.1863153788975094,10.487166392869515,False
14,-5.941940170250891,2.2414858431616054,2.2414858431616054,True
15,4.730813702890319,-0.5130019723103918,4.730813702890319,False
16,0.5860538342460719,2.0545817142716993,2.0545817142716993,True
17,-0.2879896435708549,3.2483695202301193,3.2483695202301193,True
18,0.5792058541550347,-0.08943432138755902,0.5792058541550347,False
19,7.5987955924262405,2.369358871142448,7.5987955924262405,False
20,5.29801219128311,0.7438324473691575,5.29801219128311,False
21,10.528935242497758,4.168296483642283,10.528935242497758,False
22,-0.16382633009555647,1.7515871374224636,1.7515871374224636,True
23,-3.883246409151379,0.022358170013111134,0.022358170013111134,True
24,-1.8416719739427219,1.675156547089233,1.675156547089233,True
25,15.72131574773873,-2.014473358081677,15.72131574773873,False
26,4.882851592614745,2.138190831738274,4.882851592614745,False
27,-12.24350943051142,0.4388489155849997,0.4388489155849997,True
28,11.448434945693975,3.0804389755430814,11.448434945693975,False
29,4.252077028781216,-0.7419945586733179,4.252077028781216,False
30,0.7263495807036322,1.419582007634135,1.419582007634135,True
31,0.927011950753819,0.8538682282568644,0.927011950753819,False
32,1.5174273113905525,0.5068081094305154,1.5174273113905525,False
33,-1.2452459724524099,1.9807109836032573,1.9807109836032573,True
34,-8.266870839988492,0.45708566354660163,0.45708566354660163,True
35,7.41106093187253,1.7276525846106676,7.41106093187253,False
36,12.04332477638989,1.681574528144232,12.04332477638989,False
37,9.04939771891222,2.2241814483709668,9.04939771891222,False
38,17.708419716724073,2.3950591703407054,17.708419716724073,False
39,-3.094659049829712,0.47927814714836703,0.47927814714836703,True
40,7.35750578704654,2.1323867462052317,7.35750578704654,False
41,-15.624628684569185,2.3110382483572085,2.3110382483572085,True
42,17.580203950628253,1.310841533208564,17.580203950628253,False
43,11.108235236506154,1.724747571564921,11.108235236506154,False
44,12.989237543711562,3.4842878233354577,12.989237543711562,False
45,-4.115595674000355,0.210543756283314,0.210543756283314,True
46,13.479744079291187,2.5237161094740017,13.479744079291187,False
47,13.45506881111759,1.2540030752069031,13.45506881111759,False
48,4.343784746503253,0.21672162147342844,4.343784746503253,False
49,0.07028132353805461,0.003563400121775362,0.07028132353805461,False
50,-0.15095946903820945,1.1920337334093192,1.1920337334093192,True
51,-5.0112559633665335,1.6176585604768885,1.6176585604768885,True
